asset_id,path,filename,parent_folder,top_level_pack_folder,pack,width,height,aspect_ratio,has_alpha,alpha_bbox_min_x,alpha_bbox_min_y,alpha_bbox_max_x,alpha_bbox_max_y,alpha_bbox_width,alpha_bbox_height,alpha_bbox_aspect_ratio,transparent_pixel_percentage,coverage_percentage,corner_transparency_pattern,filename_keyword_tags,inferred_category,inferred_subcategory,confidence_score,recommended_placement_method,recommended_target_layer,recommended_z_index,recommended_snap_mode,recommended_use_hideout,recommended_use_taco_bell,candidate_tilemap_layer,candidate_sprite2d_stamping,likely_floor,likely_wall,likely_prop,likely_tall_foreground,likely_lighting_neon,likely_character_asset,likely_ui_avoid,birthday_build_candidate,notes
pvg_character_adjacent_bed1_4_26d7e2bc,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed1_4.png,Bed1_4.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,160,104,1.5385,True,1,1,157,100,157,100,1.57,17.09,82.91,"{""top_left"": 0.775, ""top_right"": 0.4172, ""bottom_left"": 0.1781, ""bottom_right"": 0.3016}","[""4"", ""bed1""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed1_5_8549e83b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed1_5.png,Bed1_5.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,181,150,1.2067,True,1,0,179,148,179,149,1.2013,48.79,51.21,"{""top_left"": 0.975, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 0.9972}","[""5"", ""bed1""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed1_6_38d694dd,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed1_6.png,Bed1_6.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,182,154,1.1818,True,1,1,180,150,180,150,1.2,48.97,51.03,"{""top_left"": 1.0, ""top_right"": 0.9991, ""bottom_left"": 0.9972, ""bottom_right"": 1.0}","[""6"", ""bed1""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed1_7_aa23ef82,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed1_7.png,Bed1_7.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,182,140,1.3,True,3,4,180,138,178,135,1.3185,49.74,50.26,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""7"", ""bed1""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed1_8_1cff58e7,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed1_8.png,Bed1_8.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,185,138,1.3406,True,0,2,184,136,185,135,1.3704,48.32,51.68,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""8"", ""bed1""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed2_1_256c2d14,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed2_1.png,Bed2_1.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,136,128,1.0625,True,1,6,133,123,133,118,1.1271,14.57,85.43,"{""top_left"": 0.4652, ""top_right"": 0.4756, ""bottom_left"": 0.3407, ""bottom_right"": 0.3704}","[""1"", ""bed2""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed2_2_a8856849,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed2_2.png,Bed2_2.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,139,116,1.1983,True,4,1,136,113,133,113,1.177,19.45,80.55,"{""top_left"": 0.5829, ""top_right"": 0.7633, ""bottom_left"": 0.3736, ""bottom_right"": 0.2947}","[""2"", ""bed2""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed2_3_0b3a4abe,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed2_3.png,Bed2_3.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,136,113,1.2035,True,1,5,133,108,133,104,1.2788,14.72,85.28,"{""top_left"": 0.4697, ""top_right"": 0.5774, ""bottom_left"": 0.3956, ""bottom_right"": 0.3788}","[""3"", ""bed2""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed2_4_1d0682b7,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed2_4.png,Bed2_4.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,143,115,1.2435,True,1,0,139,111,139,112,1.2411,18.55,81.45,"{""top_left"": 0.6988, ""top_right"": 0.528, ""bottom_left"": 0.25, ""bottom_right"": 0.3913}","[""4"", ""bed2""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed2_5_0b4c3f7f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed2_5.png,Bed2_5.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,180,149,1.2081,True,1,0,174,146,174,147,1.1837,46.32,53.68,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""5"", ""bed2""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed2_6_0d6b49fb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed2_6.png,Bed2_6.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,184,149,1.2349,True,4,1,182,146,179,146,1.226,47.47,52.53,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""6"", ""bed2""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed2_7_bcc4b21c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed2_7.png,Bed2_7.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,176,133,1.3233,True,1,1,174,131,174,131,1.3282,43.78,56.22,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""7"", ""bed2""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed2_8_85ef2813,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed2_8.png,Bed2_8.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,188,139,1.3525,True,3,3,181,134,179,132,1.3561,50.05,49.95,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""8"", ""bed2""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed3_1_8cb044b3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed3_1.png,Bed3_1.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,106,216,0.4907,True,2,1,105,213,104,213,0.4883,40.92,59.08,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.6689, ""bottom_right"": 0.4862}","[""1"", ""bed3""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed3_2_121ae55e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed3_2.png,Bed3_2.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,220,132,1.6667,True,1,3,215,126,215,124,1.7339,46.38,53.62,"{""top_left"": 0.7404, ""top_right"": 1.0, ""bottom_left"": 0.9318, ""bottom_right"": 0.7535}","[""2"", ""bed3""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed3_3_21aca651,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed3_3.png,Bed3_3.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,103,175,0.5886,True,0,0,98,174,99,175,0.5657,29.9,70.1,"{""top_left"": 0.7957, ""top_right"": 0.9886, ""bottom_left"": 0.79, ""bottom_right"": 0.9314}","[""3"", ""bed3""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed3_4_9622e52f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed3_4.png,Bed3_4.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,225,116,1.9397,True,4,1,223,114,220,114,1.9298,42.82,57.18,"{""top_left"": 1.0, ""top_right"": 0.8135, ""bottom_left"": 0.2406, ""bottom_right"": 0.9217}","[""4"", ""bed3""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed3_5_e11d48d8,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed3_5.png,Bed3_5.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,179,192,0.9323,True,1,0,177,190,177,191,0.9267,57.55,42.45,"{""top_left"": 0.6662, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 0.6346}","[""5"", ""bed3""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed3_6_a222b537,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed3_6.png,Bed3_6.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,188,194,0.9691,True,4,2,186,192,183,191,0.9581,60.55,39.45,"{""top_left"": 1.0, ""top_right"": 0.8215, ""bottom_left"": 0.5512, ""bottom_right"": 1.0}","[""6"", ""bed3""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed3_7_4bc99277,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed3_7.png,Bed3_7.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,180,152,1.1842,True,2,1,178,150,177,150,1.18,45.91,54.09,"{""top_left"": 1.0, ""top_right"": 0.7074, ""bottom_left"": 0.6389, ""bottom_right"": 1.0}","[""7"", ""bed3""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed3_8_697f98d3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed3_8.png,Bed3_8.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,185,154,1.2013,True,1,1,183,151,183,151,1.2119,51.23,48.77,"{""top_left"": 0.4459, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 0.6243}","[""8"", ""bed3""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed4_1_424c9933,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed4_1.png,Bed4_1.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,144,173,0.8324,True,4,2,139,169,136,168,0.8095,10.21,89.79,"{""top_left"": 0.1975, ""top_right"": 0.667, ""bottom_left"": 0.2227, ""bottom_right"": 0.2332}","[""1"", ""bed4""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed4_2_23630a1b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed4_2.png,Bed4_2.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,203,122,1.6639,True,3,1,201,117,199,117,1.7009,15.99,84.01,"{""top_left"": 0.2979, ""top_right"": 0.651, ""bottom_left"": 0.249, ""bottom_right"": 0.2521}","[""2"", ""bed4""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed4_3_aa6067bc,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed4_3.png,Bed4_3.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,149,162,0.9198,True,4,4,146,158,143,155,0.9226,11.44,88.56,"{""top_left"": 0.4407, ""top_right"": 0.4009, ""bottom_left"": 0.2241, ""bottom_right"": 0.2522}","[""3"", ""bed4""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed4_4_4e6d8c49,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed4_4.png,Bed4_4.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,211,134,1.5746,True,6,1,209,129,204,129,1.5814,15.88,84.12,"{""top_left"": 0.6484, ""top_right"": 0.337, ""bottom_left"": 0.3947, ""bottom_right"": 0.3187}","[""4"", ""bed4""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed4_5_faac6b40,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed4_5.png,Bed4_5.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,231,187,1.2353,True,2,1,229,186,228,186,1.2258,48.23,51.77,"{""top_left"": 0.9571, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 0.9959}","[""5"", ""bed4""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed4_6_76a48217,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed4_6.png,Bed4_6.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,237,195,1.2154,True,1,1,231,194,231,194,1.1907,48.14,51.86,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.9945, ""bottom_right"": 1.0}","[""6"", ""bed4""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed4_7_8bf6886a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed4_7.png,Bed4_7.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,234,172,1.3605,True,1,0,232,171,232,172,1.3488,47.57,52.43,"{""top_left"": 1.0, ""top_right"": 0.9904, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""7"", ""bed4""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed4_8_eb488314,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed4_8.png,Bed4_8.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,238,180,1.3222,True,1,1,235,179,235,179,1.3128,46.49,53.51,"{""top_left"": 0.9923, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""8"", ""bed4""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed5_1_b1cbadb5,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed5_1.png,Bed5_1.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,144,173,0.8324,True,4,2,139,169,136,168,0.8095,10.24,89.76,"{""top_left"": 0.1975, ""top_right"": 0.667, ""bottom_left"": 0.2227, ""bottom_right"": 0.2332}","[""1"", ""bed5""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed5_2_3e2c8831,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed5_2.png,Bed5_2.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,201,122,1.6475,True,3,1,197,117,195,117,1.6667,16.24,83.76,"{""top_left"": 0.2979, ""top_right"": 0.6333, ""bottom_left"": 0.249, ""bottom_right"": 0.274}","[""2"", ""bed5""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed5_3_da07ece8,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed5_3.png,Bed5_3.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,148,162,0.9136,True,4,5,146,158,143,154,0.9286,13.16,86.84,"{""top_left"": 0.4634, ""top_right"": 0.4612, ""bottom_left"": 0.2241, ""bottom_right"": 0.2209}","[""3"", ""bed5""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed5_4_289d3ca0,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed5_4.png,Bed5_4.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,203,134,1.5149,True,3,1,201,129,199,129,1.5426,16.84,83.16,"{""top_left"": 0.6875, ""top_right"": 0.3452, ""bottom_left"": 0.2375, ""bottom_right"": 0.3269}","[""4"", ""bed5""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed5_5_8eb225b6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed5_5.png,Bed5_5.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,231,187,1.2353,True,2,1,229,186,228,186,1.2258,48.63,51.37,"{""top_left"": 0.9571, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 0.9994}","[""5"", ""bed5""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed5_6_85747716,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed5_6.png,Bed5_6.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,234,195,1.2,True,1,1,228,194,228,194,1.1753,48.94,51.06,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 0.9894, ""bottom_right"": 1.0}","[""6"", ""bed5""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed5_7_a4d20b8c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed5_7.png,Bed5_7.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,234,172,1.3605,True,1,1,229,171,229,171,1.3392,47.94,52.06,"{""top_left"": 1.0, ""top_right"": 0.9936, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""7"", ""bed5""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_character_adjacent_bed5_8_8a9fdb05,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bed5_8.png,Bed5_8.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,238,179,1.3296,True,1,0,235,178,235,179,1.3128,48.02,51.98,"{""top_left"": 0.9951, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""8"", ""bed5""]",CHARACTER_ADJACENT,bed_or_lounge,0.84,Sprite2D,DecorationLayer,-60,free_visual,yes,maybe,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
pvg_unknown_review_beer1_1_f5032d14,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Beer1_1.png,Beer1_1.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,7,15,0.4667,True,1,1,6,13,6,13,0.4615,45.71,54.29,"{""top_left"": 1.0, ""top_right"": 1.0, ""bottom_left"": 1.0, ""bottom_right"": 1.0}","[""1"", ""beer1""]",UNKNOWN_REVIEW,review,0.45,Sprite2D,Avoid,0,free_visual,maybe,maybe,False,True,False,False,False,False,False,False,False,False,No strong category match; keep for manual review.
pvg_furniture_bench1_1_74b1ebf7,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Bench1_1.png,Bench1_1.png,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,CyberCity_Core_Tiles_1,130,82,1.5854,True,2,3,128,78,127,76,1.6711,16.95,83.05,"{""top_left"": 0.2524, ""top_right"": 0.6587, ""bottom_left"": 0.4375, ""bottom_right"": 0.4423}","[""1"", ""bench1""]",FURNITURE,furniture,0.84,Sprite2D,PropLayer,-90,free_visual,yes,yes,False,True,False,False,True,False,False,False,False,True,Measurement and filename agree enough for initial art-library use.
